"Id","salePrice"
2849,224382.96272757
2850,279650.608771418
2851,235294.202607306
2852,244235.427828704
2853,227496.345435157
2854,156780.030219527
2855,216230.114643199
2856,217005.821856532
2857,207570.158808068
2858,212969.768210218
2859,110079.19992565
2860,119358.313724522
2861,132482.073561754
2862,213151.242114347
2863,134041.297054051
2864,256450.753265985
2865,166948.898043662
2866,218594.349449348
2867,69844.7024601387
2868,135182.017496261
2869,117744.298636014
2870,131117.008797143
2871,83494.8237828849
2872,-1955.71016234963
2873,95902.7547148465
2874,126591.004029531
2875,135115.449841019
2876,166420.185040192
2877,135765.240586794
2878,163812.014887565
2879,120096.574338775
2880,112771.369280972
2881,141810.23064746
2882,140689.107044572
2883,183702.443358389
2884,204030.774813168
2885,174071.965694811
2886,178689.809422939
2887,102215.423574268
2888,143401.861281577
2889,32809.1231260657
2890,48961.5993857515
2891,154691.335648915
2892,13599.8029670716
2893,100336.604948271
2894,18650.2078153045
2895,266744.500393672
2896,257839.761126721
2897,203466.850471325
2898,206286.52693814
2899,243452.705808628
2900,163509.646425608
2901,200575.531232779
2902,195626.420843652
2903,295943.2559253
2904,309669.338290751
2905,48142.5232452772
2906,237197.981299384
2907,116837.823140234
2908,115849.089002621
2909,195084.116055244
2910,52115.5883848156
2911,88171.2015814921
2912,146192.710731431
2913,87039.9404012527
2914,73088.8985269376
2915,73088.8985269376
2916,87039.9404012527
2917,156155.634187878
2918,112476.859238512
2919,242594.301790982
